t,p1,p2,p3,p4,p5,p6,v1,v2,v3,v4,v5,v6,pc1,pc2,pc3,pc4,pc5,pc6,vc1,vc2,vc3,vc4,vc5,vc6,j1,j2,j3,j4,j5,j6,t1,t2,t3,t4,t5,t6,Fx,Fy,Fz,Mx,My,Mz
0.508,0.398409,0.000334863,0.188112,2.89614,-0.604104,-0.110556,0.0274782,0.00234935,-0.0550632,-0.878257,-0.793352,0.0560191,0.402916,-0.000120032,0.200097,2.60912,-0.766971,-0.000145847,0,0,0,0,0,0,0.113683,1.29899,0.361324,2.91152,-2.11545,0.0249525,2.10981,24.2571,-53.7745,-9.0683,-28.7634,0.369492,0,0,0,0,0,0
0.509,0.398448,0.000338025,0.188055,2.89517,-0.604842,-0.110359,0.0282482,0.00240041,-0.0551565,-0.884531,-0.789872,0.064853,0.402926,-0.000119984,0.200077,2.60807,-0.767924,-0.000145789,0,0,0,0,0,0,0.113917,1.30189,0.356412,2.91062,-2.11833,0.0249881,2.10202,25.4422,-54.9865,-9.18908,-29.2587,0.35614,0,0,0,0,0,0
0.51,0.39849,0.00034132,0.187999,2.89418,-0.605571,-0.110146,0.0290707,0.00245662,-0.0552307,-0.891095,-0.786098,0.074142,0.402937,-0.000119936,0.200056,2.60702,-0.768877,-0.00014573,0,0,0,0,0,0,0.11415,1.30484,0.351385,2.9097,-2.12125,0.0250223,2.09417,26.7307,-56.2931,-9.31824,-29.7892,0.342019,0,0,0,0,0,0
0.511,0.398533,0.000344763,0.187943,2.89318,-0.606292,-0.109916,0.029951,0.00251862,-0.0552817,-0.897975,-0.781996,0.083931,0.402948,-0.000119888,0.200036,2.60597,-0.76983,-0.000145672,0,0,0,0,0,0,0.114383,1.30785,0.346236,2.90878,-2.12423,0.0250549,2.08626,28.1367,-57.7071,-9.4568,-30.3592,0.32705,0,0,0,0,0,0
0.512,0.398578,0.000348373,0.187887,2.89216,-0.607003,-0.109668,0.0308953,0.00258717,-0.0553044,-0.905201,-0.77753,0.094271,0.402959,-0.00011984,0.200016,2.60493,-0.770782,-0.000145613,0,0,0,0,0,0,0.114615,1.31093,0.340955,2.90784,-2.12727,0.025086,2.07828,29.6772,-59.2437,-9.60595,-30.974,0.311142,0,0,0,0,0,0
0.513,0.398625,0.00035217,0.187832,2.89114,-0.607703,-0.109399,0.0319104,0.00266318,-0.0552929,-0.912806,-0.772657,0.105221,0.40297,-0.000119791,0.199996,2.60388,-0.771735,-0.000145555,0,0,0,0,0,0,0.114847,1.31407,0.335531,2.90688,-2.13037,0.0251154,2.07021,31.3726,-60.9209,-9.76711,-31.6397,0.29419,0,0,0,0,0,0
0.514,0.398674,0.000356178,0.187778,2.8901,-0.608391,-0.109109,0.0330042,0.00274769,-0.0552395,-0.920829,-0.767326,0.116849,0.402981,-0.000119743,0.199976,2.60283,-0.772688,-0.000145496,0,0,0,0,0,0,0.115078,1.31729,0.329953,2.90591,-2.13354,0.0251429,2.06205,33.2473,-62.7608,-9.94197,-32.3636,0.276071,0,0,0,0,0,0
0.515,0.398726,0.000360426,0.187724,2.88904,-0.609065,-0.108795,0.0341856,0.00284196,-0.055135,-0.929315,-0.761481,0.129236,0.402992,-0.000119695,0.199956,2.60179,-0.773641,-0.000145438,0,0,0,0,0,0,0.115309,1.32058,0.324208,2.90493,-2.13678,0.0251684,2.05378,35.3312,-64.7903,-10.1326,-33.1547,0.256636,0,0,0,0,0,0
0.516,0.39878,0.000364947,0.187672,2.88797,-0.609724,-0.108455,0.035465,0.00294748,-0.0549681,-0.938318,-0.755052,0.142474,0.403003,-0.000119647,0.199936,2.60074,-0.774594,-0.000145379,0,0,0,0,0,0,0.115539,1.32397,0.318279,2.90392,-2.1401,0.0251918,2.04539,37.6612,-67.0425,-10.3414,-34.0239,0.235711,0,0,0,0,0,0
0.517,0.398838,0.000369781,0.187621,2.88688,-0.610367,-0.108087,0.0368542,0.00306603,-0.0547245,-0.947898,-0.747961,0.156673,0.403013,-0.000119599,0.199916,2.59969,-0.775547,-0.000145321,0,0,0,0,0,0,0.115769,1.32744,0.312148,2.9029,-2.14351,0.0252129,2.03683,40.2829,-69.5587,-10.5715,-34.9845,0.213087,0,0,0,0,0,0
0.518,0.398899,0.000374976,0.187571,2.88577,-0.61099,-0.107687,0.0383666,0.00319979,-0.054386,-0.958127,-0.740115,0.171967,0.403024,-0.000119551,0.199896,2.59865,-0.7765,-0.000145262,0,0,0,0,0,0,0.115998,1.33103,0.305795,2.90185,-2.14702,0.0252315,2.02809,43.254,-72.3912,-10.8267,-36.0533,0.188505,0,0,0,0,0,0
0.519,0.398964,0.000380589,0.187524,2.88463,-0.611591,-0.107251,0.0400179,0.00335141,-0.0539297,-0.969094,-0.731401,0.188512,0.403035,-0.000119502,0.199876,2.5976,-0.777453,-0.000145203,0,0,0,0,0,0,0.116227,1.33472,0.299195,2.90078,-2.15063,0.0252474,2.01912,46.6477,-75.6068,-11.1117,-37.2513,0.16165,0,0,0,0,0,0
0.52,0.399032,0.00038669,0.18748,2.88348,-0.612168,-0.106777,0.0418258,0.00352414,-0.0533261,-0.980902,-0.721687,0.206502,0.403046,-0.000119454,0.199855,2.59655,-0.778406,-0.000145145,0,0,0,0,0,0,0.116455,1.33855,0.292318,2.89968,-2.15437,0.0252602,2.00986,50.5586,-79.292,-11.4327,-38.6058,0.132126,0,0,0,0,0,0
0.521,0.399106,0.000393364,0.187439,2.88229,-0.612717,-0.106257,0.0438108,0.00372205,-0.0525369,-0.99368,-0.710816,0.226173,0.403057,-0.000119406,0.199835,2.5955,-0.779359,-0.000145086,0,0,0,0,0,0,0.116683,1.34252,0.285129,2.89855,-2.15824,0.0252696,2.00023,55.1112,-83.5615,-11.7976,-40.1519,0.0994345,0,0,0,0,0,0
0.522,0.399184,0.000400717,0.187403,2.88108,-0.613233,-0.105686,0.0459959,0.00395023,-0.0515112,-1.00759,-0.698595,0.247818,0.403068,-0.000119358,0.199815,2.59446,-0.780311,-0.000145028,0,0,0,0,0,0,0.11691,1.34665,0.277585,2.89738,-2.16227,0.0252752,1.99011,60.4713,-88.5688,-12.2169,-41.9367,0.0629283,0,0,0,0,0,0
0.523,0.399269,0.000408884,0.187373,2.87983,-0.613712,-0.105057,0.0484067,0.00421519,-0.0501813,-1.02282,-0.684795,0.271809,0.403079,-0.00011931,0.199795,2.59341,-0.781264,-0.000144969,0,0,0,0,0,0,0.117136,1.35096,0.269633,2.89618,-2.16648,0.0252765,1.97937,66.8654,-94.525,-12.7049,-44.0235,0.0217588,0,0,0,0,0,0
0.524,0.39936,0.000418035,0.18735,2.87854,-0.614147,-0.104358,0.051071,0.00452531,-0.0484547,-1.03962,-0.669138,0.298619,0.403089,-0.000119262,0.199775,2.59236,-0.782217,-0.000144911,0,0,0,0,0,0,0.117362,1.35549,0.261208,2.89493,-2.1709,0.0252729,1.96776,74.609,-101.727,-13.2812,-46.5005,-0.0252152,0,0,0,0,0,0
0.525,0.399458,0.00042839,0.187337,2.8772,-0.614533,-0.103578,0.0540165,0.00489158,-0.0462029,-1.05833,-0.651289,0.328865,0.4031,-0.000119213,0.199755,2.59132,-0.78317,-0.000144852,0,0,0,0,0,0,0.117588,1.36027,0.252225,2.89362,-2.17557,0.0252635,1.95497,84.1542,-110.602,-13.9736,-49.4934,-0.0795691,0,0,0,0,0,0
0.526,0.399563,0.000440238,0.187338,2.87581,-0.614858,-0.1027,0.0572676,0.00532867,-0.0432432,-1.07939,-0.630849,0.363368,0.403111,-0.000119165,0.199735,2.59027,-0.784123,-0.000144794,0,0,0,0,0,0,0.117813,1.36534,0.242577,2.89225,-2.18055,0.0252473,1.94052,96.1687,-121.788,-14.8232,-53.1872,-0.143544,0,0,0,0,0,0
0.527,0.399677,0.000453969,0.187357,2.87434,-0.615115,-0.101702,0.0608355,0.00585661,-0.0393083,-1.10337,-0.607351,0.403245,0.403122,-0.000119117,0.199715,2.58922,-0.785076,-0.000144735,0,0,0,0,0,0,0.118038,1.37076,0.232119,2.8908,-2.18591,0.0252228,1.92366,111.676,-136.274,-15.8924,-57.8652,-0.220449,0,0,0,0,0,0
0.528,0.3998,0.000470119,0.187403,2.8728,-0.615292,-0.100554,0.0646995,0.00650334,-0.0339948,-1.13112,-0.580284,0.450057,0.403133,-0.000119069,0.199695,2.58818,-0.786029,-0.000144677,0,0,0,0,0,0,0.118263,1.37662,0.220656,2.88926,-2.19173,0.0251881,1.90319,132.317,-155.655,-17.2809,-63.9813,-0.315389,0,0,0,0,0,0
0.529,0.399929,0.000489448,0.187485,2.87115,-0.615377,-0.0992124,0.0687626,0.0073092,-0.0266683,-1.16386,-0.549161,0.506065,0.403144,-0.000119021,0.199675,2.58713,-0.786982,-0.000144618,0,0,0,0,0,0,0.118487,1.38303,0.207912,2.88758,-2.19819,0.0251401,1.87712,160.867,-182.669,-19.1575,-72.3054,-0.43669,0,0,0,0,0,0
0.53,0.400061,0.000513079,0.187624,2.86935,-0.615363,-0.0976143,0.0727522,0.00833471,-0.0162817,-1.20346,-0.513759,0.574674,0.403155,-0.000118973,0.199654,2.58608,-0.787935,-0.00014456,0,0,0,0,0,0,0.118711,1.39016,0.193481,2.88574,-2.20549,0.0250744,1.84197,202.368,-222.335,-21.829,-84.2428,-0.598922,0,0,0,0,0,0
0.531,0.400185,0.000542757,0.187851,2.86736,-0.615256,-0.0956611,0.0759737,0.00967577,-0.000992634,-1.25295,-0.474794,0.66129,0.403166,-0.000118924,0.199634,2.58503,-0.788888,-0.000144501,0,0,0,0,0,0,0.118935,1.39825,0.176742,2.88366,-2.214,0.0249835,1.79123,266.856,-284.772,-25.9098,-102.616,-0.830093,0,0,0,0,0,0
0.532,0.400272,0.000581417,0.188228,2.86508,-0.615113,-0.0931883,0.0766517,0.0114969,0.0227244,-1.31773,-0.435987,0.775111,0.403176,-0.000118876,0.199614,2.58399,-0.78984,-0.000144443,0,0,0,0,0,0,0.119159,1.40773,0.156663,2.88123,-2.22439,0.0248541,1.71164,377.073,-393.192,-32.8077,-133.906,-1.19161,0,0,0,0,0,0
0.533,0.400241,0.000634662,0.188883,2.86232,-0.615152,-0.0898946,0.0699095,0.01412,0.0624688,-1.4085,-0.411043,0.933359,0.403187,-0.000118828,0.199594,2.58294,-0.790793,-0.000144384,0,0,0,0,0,0,0.119384,1.41933,0.13138,2.87822,-2.23797,0.0246587,1.57266,595.732,-612.427,-46.4778,-196.345,-1.84805,0,0,0,0,0,0
0.534,0.399838,0.000716057,0.190146,2.85864,-0.616217,-0.08514,0.0401547,0.018347,0.137916,-1.55068,-0.452109,1.17345,0.403198,-0.00011878,0.199574,2.58189,-0.791746,-0.000144326,0,0,0,0,0,0,0.119612,1.4346,0.0969796,2.87409,-2.25788,0.0243299,1.2897,1168.01,-1199.21,-82.8421,-363.292,-3.42879,0,0,0,0,0,0
0.535,0.397961,0.00088039,0.193182,2.85269,-0.622461,-0.0771427,-0.0802884,0.0275196,0.320017,-1.8275,-0.816015,1.60221,0.403209,-0.000118732,0.199554,2.58085,-0.792699,-0.000144267,0,0,0,0,0,0,0.119846,1.45772,0.0427804,2.86714,-2.29462,0.0236315,0.532679,4516.97,-4723.2,-306.652,-1390.68,-12.0907,0,0,0,0,0,0
0.536,0.386141,0.000498915,0.19776,2.83239,-0.681632,-0.0665737,-0.817939,0.00182171,0.587515,-2.98774,-4.48258,2.16561,0.40322,-0.000118684,0.199534,2.5798,-0.793652,-0.000144209,0,0,0,0,0,0,0.120065,1.51439,-0.0546491,2.84444,-2.39462,0.0203922,-1.74109,-7999.78,8583.28,641.354,2747,20.1529,0,0,0,0,0,0
0.537,0.396704,0.00272081,0.171219,2.85965,-0.642138,-0.0802798,-0.10281,0.141313,-1.11697,-1.08765,-1.71943,1.16836,0.403231,-0.000118635,0.199514,2.57875,-0.794605,-0.00014415,0,0,0,0,0,0,0.120344,1.52822,-0.00785198,2.87786,-2.29462,0.0284381,-1.82691,-27831.9,29293.6,1625.42,8756.47,61.787,0,0,0,0,0,0
0.538,0.410964,0.0188926,0.180285,2.94944,-0.554115,-0.0716595,0.799622,1.14854,-0.477172,4.62265,3.91926,1.63658,0.403242,-0.000118587,0.199494,2.57771,-0.795558,-0.000144091,0,0,0,0,0,0,0.121186,1.43069,0.092148,2.97516,-2.19462,0.0469591,-17.6012,-155.886,245.002,-229.731,-130.436,-1.31927,0,0,0,0,0,0
0.539,0.405802,0.0216153,0.206945,2.96628,-0.554367,-0.0770197,0.42506,1.24745,1.2279,5.39034,3.65714,1.19696,0.403252,-0.000118539,0.199473,2.57666,-0.796511,-0.000144033,0,0,0,0,0,0,0.122636,1.33661,0.177597,2.98921,-2.20186,0.0419065,-23.1557,715.485,-132.817,-247.59,-69.7019,-0.863117,0,0,0,0,0,0
0.54,0.402199,0.018082,0.23374,2.94622,-0.535061,-0.0726646,0.171959,0.947063,2.83431,3.79107,4.64037,1.39539,0.403263,-0.000118491,0.199453,2.57561,-0.797464,-0.000143974,0,0,0,0,0,0,0.124257,1.25428,0.234058,2.96782,-2.21048,0.0412726,-21.1811,1555.89,-485.04,-188.184,-46.8305,-0.721118,0,0,0,0,0,0
0.541,0.401435,0.0151298,0.259155,2.92874,-0.493452,-0.0623995,0.113158,0.702063,4.25312,2.45453,6.96322,1.95269,0.403274,-0.000118443,0.199433,2.57456,-0.798417,-0.000143916,0,0,0,0,0,0,0.12588,1.18731,0.25372,2.94761,-2.21731,0.0411253,-19.7706,2203.16,-637.733,-134.778,-24.1171,-0.648867,0,0,0,0,0,0
0.542,0.404007,0.0135065,0.283203,2.91885,-0.429505,-0.0465961,0.267594,0.555956,5.49685,1.67866,10.5436,2.82296,0.403285,-0.000118395,0.199413,2.57352,-0.799369,-0.000143857,0,0,0,0,0,0,0.12749,1.13701,0.235194,2.93254,-2.22178,0.0410008,-20.3635,2636.97,-575.267,-93.482,3.49545,-0.596486,0,0,0,0,0,0
0.543,0.409504,0.0129741,0.306167,2.91648,-0.346051,-0.0264895,0.596189,0.487575,6.59435,1.42468,15.1247,3.90892,0.403296,-0.000118346,0.199393,2.57247,-0.800322,-0.000143799,0,0,0,0,0,0,0.129094,1.10209,0.18393,2.92184,-2.2228,0.0408938,-23.6228,2844.43,-296.095,-57.8235,44.4515,-0.492819,0,0,0,0,0,0
0.544,0.416894,0.0131985,0.328234,2.921,-0.248337,-0.00447863,1.02307,0.471038,7.56655,1.61904,20.3139,5.0463,0.403307,-0.000118298,0.199373,2.57142,-0.801275,-0.00014374,0,0,0,0,0,0,0.130691,1.07902,0.110862,2.91475,-2.21876,0.0408716,-30.103,2690.63,327.04,-15.2849,150.378,-0.000461158,0,0,0,0,0,0
0.545,0.425777,0.0139655,0.349121,2.93163,-0.140492,0.015808,1.51694,0.489636,8.40349,2.18549,25.8137,6.00388,0.403318,-0.00011825,0.199353,2.57038,-0.802228,-0.000143682,0,0,0,0,0,0,0.132267,1.06158,0.0334346,2.91151,-2.2032,0.0410773,-39.9091,-16.5914,3608.09,134.166,1031.34,5.11088,0,0,0,0,0,0
0.546,0.446929,0.0161193,0.366529,2.95061,0.00973242,0.0231471,2.7506,0.594194,8.96926,3.2401,33.6306,6.08777,0.403329,-0.000118202,0.199333,2.56933,-0.803181,-0.000143623,0,0,0,0,0,0,0.133737,1.02571,0.0152953,2.91935,-2.10559,0.042815,-53.642,-23122.1,28491.1,921.421,8351.6,43.9216,0,0,0,0,0,0
0.547,0.454518,0.0278819,0.387474,3.00849,0.106637,0.00308477,3.05464,1.29593,9.7217,6.67383,37.6063,4.44471,0.403339,-0.000118154,0.199313,2.56828,-0.804134,-0.000143565,0,0,0,0,0,0,0.134761,0.926955,0.115295,2.98061,-2.00559,0.0559442,-71.1415,-2029.22,6248.65,-18.7863,1491.9,3.7772,0,0,0,0,0,0
0.548,0.459787,0.0323516,0.411025,3.03164,0.205488,-0.0109897,3.19375,1.49534,10.5907,7.70885,41.4544,3.28112,0.40335,-0.000118106,0.199293,2.56724,-0.805087,-0.000143506,0,0,0,0,0,0,0.136115,0.826955,0.215295,3.00147,-1.90559,0.0547989,-86.3227,325.698,3995.83,-110.833,703.459,0.191052,0,0,0,0,0,0
0.549,0.458232,0.0304334,0.434364,3.0293,0.284374,-0.00954572,2.89539,1.28087,11.3917,7.07743,43.8063,3.16569,0.403361,-0.000118057,0.199272,2.56619,-0.80604,-0.000143448,0,0,0,0,0,0,0.137701,0.726955,0.315295,2.99383,-1.82719,0.054936,-95.557,1874.74,2581.28,-88.1805,232.116,-0.728501,0,0,0,0,0,0
0.55,0.443785,0.0267225,0.453221,3.02248,0.313053,-0.00656123,1.80573,0.96722,11.8607,6.20447,42.8558,3.1543,0.403372,-0.000118009,0.199252,2.56514,-0.806993,-0.000143389,0,0,0,0,0,0,0.139225,0.627393,0.415295,2.98418,-1.79878,0.0549794,-94.3876,3392.37,1178.77,-66.5626,-99.9456,-1.20677,0,0,0,0,0,0
0.551,0.422126,0.02271,0.468618,3.01678,0.312391,-0.0030866,0.331424,0.654338,12.0829,5.456,40.1215,3.17443,0.403383,-0.000117961,0.199232,2.56409,-0.807946,-0.000143331,0,0,0,0,0,0,0.140601,0.537837,0.495818,2.97678,-1.80893,0.0547105,-87.9889,4557.47,150.382,-52.9039,-240.393,-1.36038,0,0,0,0,0,0
0.552,0.401718,0.0193315,0.484534,3.01492,0.315796,0.00270119,-0.971717,0.400942,12.3237,4.99646,37.8145,3.33863,0.403394,-0.000117913,0.199212,2.56305,-0.808898,-0.000143272,0,0,0,0,0,0,0.141776,0.469927,0.532319,2.97121,-1.83686,0.0542875,-83.61,5145.73,-255.761,-36.4906,-204.412,-1.21768,0,0,0,0,0,0
0.553,0.388155,0.0171558,0.503668,3.01878,0.347073,0.0112064,-1.76281,0.23905,12.7516,4.92496,37.4038,3.66326,0.403405,-0.000117865,0.199192,2.562,-0.809851,-0.000143214,0,0,0,0,0,0,0.142678,0.427155,0.517788,2.96726,-1.86219,0.053897,-85.8964,5117.42,-13.5579,-10.8586,-52.0044,-0.866839,0,0,0,0,0,0
0.554,0.382811,0.0163014,0.526137,3.02887,0.413055,0.0206048,-1.98782,0.170347,13.3622,5.24975,39.1994,4.02361,0.403416,-0.000117817,0.199172,2.56095,-0.810804,-0.000143155,0,0,0,0,0,0,0.143198,0.406152,0.462913,2.96548,-1.87094,0.0536781,-96.7283,4480.93,832.917,25.5969,178.772,-0.311961,0,0,0,0,0,0
0.555,0.384244,0.016594,0.550435,3.04377,0.507402,0.0275353,-1.7729,0.178026,14.0493,5.85625,42.6644,4.20625,0.403426,-0.000117768,0.199152,2.55991,-0.811757,-0.000143097,0,0,0,0,0,0,0.143177,0.397651,0.392852,2.96681,-1.85389,0.0537391,-115.867,3265.81,2216.61,69.3688,478.656,0.489569,0,0,0,0,0,0
0.556,0.39018,0.0178044,0.573958,3.05982,0.615055,0.0285385,-1.28854,0.242894,14.6445,6.49678,46.7478,4.005,0.403437,-0.00011772,0.199132,2.55886,-0.81271,-0.000143038,0,0,0,0,0,0,0.142402,0.387428,0.344601,2.9721,-1.80366,0.0541397,-139.387,1755.09,3797.82,104.879,775.406,1.25178,0,0,0,0,0,0
0.557,0.397835,0.0195982,0.59243,3.07205,0.712268,0.0223761,-0.726567,0.340338,14.8851,6.85667,49.9186,3.36616,0.403448,-0.000117672,0.199112,2.55781,-0.813663,-0.000142979,0,0,0,0,0,0,0.140648,0.360022,0.357403,2.981,-1.72039,0.0547763,-157.515,967.551,4453.79,106.826,776.452,0.929603,0,0,0,0,0,0
0.558,0.401238,0.0209012,0.599607,3.07734,0.764711,0.0126356,-0.467118,0.400828,14.4008,6.75838,50.0772,2.54264,0.403459,-0.000117624,0.199092,2.55677,-0.814616,-0.000142921,0,0,0,0,0,0,0.137811,0.308815,0.442005,2.99108,-1.63425,0.0552598,-156.569,1617.05,3446.13,75.0684,350.117,-0.665105,0,0,0,0,0,0
0.559,0.392917,0.0200105,0.600151,3.07982,0.77322,0.00692609,-0.960572,0.319674,13.5301,6.48921,47.4654,2.02415,0.40347,-0.000117576,0.199071,2.55572,-0.815569,-0.000142862,0,0,0,0,0,0,0.133873,0.242553,0.542005,2.99929,-1.59169,0.0553181,-140.163,2717.64,2058.91,43.4536,-44.1203,-1.96192,0,0,0,0,0,0
0.56,0.376558,0.0171145,0.593813,3.07936,0.741697,0.00628281,-1.92809,0.117627,12.2818,6.05293,42.5024,1.85655,0.403481,-0.000117528,0.199051,2.55467,-0.816522,-0.000142804,0,0,0,0,0,0,0.128746,0.176194,0.637824,3.00472,-1.59347,0.0550377,-107.406,3759.73,786.692,10.0221,-285.361,-2.54588,0,0,0,0,0,0
0.561,0.357834,0.0130463,0.584768,3.07679,0.690636,0.0103349,-2.98345,-0.145376,10.9417,5.51097,36.6237,1.9945,0.403492,-0.000117479,0.199031,2.55362,-0.817474,-0.000142745,0,0,0,0,0,0,0.122597,0.122908,0.711144,3.00703,-1.62422,0.0545752,-65.568,4452.88,-94.0579,-18.9556,-358.794,-2.49368,0,0,0,0,0,0
0.562,0.341696,0.00866533,0.579917,3.07418,0.649268,0.018573,-3.80998,-0.411503,9.94944,5.00107,31.7233,2.3868,0.403502,-0.000117431,0.199011,2.55258,-0.818427,-0.000142687,0,0,0,0,0,0,0.115841,0.0897154,0.744414,3.00629,-1.66513,0.0540905,-26.0491,4680.94,-447.393,-32.5117,-299.21,-2.0881,0,0,0,0,0,0
0.563,0.331604,0.0047134,0.582006,3.07331,0.634386,0.0295369,-4.20465,-0.633955,9.45557,4.63158,28.795,2.92571,0.403513,-0.000117383,0.198991,2.55153,-0.81938,-0.000142628,0,0,0,0,0,0,0.108963,0.077924,0.735068,3.00358,-1.70061,0.0536923,5.11031,4465.03,-318.477,-29.6416,-170.578,-1.5731,0,0,0,0,0,0
0.564,0.328476,0.00159333,0.590411,3.07521,0.649584,0.0412846,-4.13702,-0.790162,9.38956,4.46052,27.9406,3.48001,0.403524,-0.000117335,0.198971,2.55048,-0.820333,-0.00014257,0,0,0,0,0,0,0.102403,0.0845892,0.691221,3.00042,-1.72197,0.0534455,26.0633,3880.14,185.558,-14.9454,-19.4386,-1.05263,0,0,0,0,0,0
0.565,0.331207,-0.00059521,0.602599,3.07973,0.68856,0.0517539,-3.70547,-0.878025,9.56538,4.46425,28.634,3.91916,0.403535,-0.000117287,0.198951,2.54944,-0.821286,-0.000142511,0,0,0,0,0,0,0.0964826,0.10354,0.62879,2.99809,-1.72588,0.0533836,37.6626,3035.56,928.422,5.22173,127.899,-0.551841,0,0,0,0,0,0
0.566,0.337773,-0.00191369,0.615095,3.08537,0.738577,0.0591992,-3.06011,-0.9057,9.74951,4.53779,29.9775,4.14072,0.403546,-0.000117239,0.198931,2.54839,-0.822239,-0.000142453,0,0,0,0,0,0,0.091393,0.126348,0.569014,2.99734,-1.71239,0.0535118,43.127,2092.49,1723.1,23.0758,246.689,-0.110818,0,0,0,0,0,0
0.567,0.346065,-0.00251083,0.6241,3.08981,0.78345,0.0627808,-2.34681,-0.886312,9.70274,4.53157,30.9135,4.10558,0.403557,-0.00011719,0.198911,2.54734,-0.823192,-0.000142394,0,0,0,0,0,0,0.0872127,0.144163,0.5338,2.99825,-1.68465,0.0537904,47.5635,1293.64,2298.04,30.105,293.622,0.151648,0,0,0,0,0,0
0.568,0.354029,-0.0026513,0.626029,3.09088,0.806542,0.0629626,-1.69899,-0.83945,9.21431,4.31392,30.4221,3.85905,0.403568,-0.000117142,0.19889,2.5463,-0.824145,-0.000142336,0,0,0,0,0,0,0.0839729,0.150714,0.538058,3.00008,-1.65064,0.0541246,56.1002,899.118,2372.25,21.1929,224.034,0.115578,0,0,0,0,0,0
0.569,0.359476,-0.00273355,0.618511,3.08743,0.795224,0.0612201,-1.25,-0.791873,8.16301,3.82667,27.7995,3.50709,0.403579,-0.000117094,0.19887,2.54525,-0.825098,-0.000142277,0,0,0,0,0,0,0.0817167,0.145234,0.58223,3.00152,-1.62327,0.0543953,71.1629,972.385,1894.79,-1.27143,57.7716,-0.13545,0,0,0,0,0,0
0.57,0.360722,-0.00314353,0.602149,3.07967,0.747714,0.0590609,-1.09315,-0.767878,6.62205,3.09849,23.0676,3.15107,0.403589,-0.000117046,0.19885,2.5442,-0.826051,-0.000142219,0,0,0,0,0,0,0.0804995,0.132777,0.651763,3.00126,-1.61384,0.0545305,90.6541,1311.8,1118.42,-28.6054,-115.406,-0.34458,0,0,0,0,0,0
0.571,0.35786,-0.00401154,0.580951,3.06876,0.675512,0.0572188,-1.20431,-0.77417,4.87405,2.21801,17.0816,2.83734,0.4036,-0.000116998,0.19883,2.54315,-0.827003,-0.00014216,0,0,0,0,0,0,0.0803436,0.121003,0.72568,2.99865,-1.62414,0.054537,109.115,1661.09,356.906,-50.7883,-221.499,-0.360977,0,0,0,0,0,0
0.572,0.352966,-0.00513571,0.559953,3.05636,0.596343,0.0556979,-1.43611,-0.796161,3.24846,1.29982,11.034,2.5635,0.403611,-0.00011695,0.19881,2.54211,-0.827956,-0.000142102,0,0,0,0,0,0,0.0812029,0.116303,0.786595,2.99389,-1.64746,0.0544636,121.42,1867.5,-205.551,-61.8103,-247.251,-0.225093,0,0,0,0,0,0
0.573,0.348862,-0.00613846,0.542598,3.04423,0.525233,0.0542843,-1.60374,-0.809141,1.95392,0.456101,5.87279,2.31361,0.403622,-0.000116901,0.19879,2.54106,-0.828909,-0.000142043,0,0,0,0,0,0,0.08296,0.12208,0.824959,2.98787,-1.67489,0.05436,125.414,1880.44,-516.952,-61.8695,-217.519,-0.0411415,0,0,0,0,0,0
0.574,0.34769,-0.00668423,0.530032,3.03374,0.470501,0.0528781,-1.57666,-0.792593,1.0416,-0.231902,2.06484,2.07989,0.403633,-0.000116853,0.19877,2.54001,-0.829862,-0.000141985,0,0,0,0,0,0,0.0854453,0.138971,0.838385,2.98162,-1.69981,0.0542622,121.79,1708.07,-599.408,-54.9919,-163.481,0.122849,0,0,0,0,0,0
0.575,0.350279,-0.006604,0.521744,3.02555,0.434024,0.0514799,-1.31489,-0.737752,0.455422,-0.732015,-0.356786,1.86135,0.403644,-0.000116805,0.19875,2.53897,-0.830815,-0.000141926,0,0,0,0,0,0,0.0884637,0.165632,0.829579,2.97588,-1.71897,0.0541933,112.625,1388.46,-506.451,-45.5021,-107.547,0.245598,0,0,0,0,0,0
0.576,0.35627,-0.0059037,0.516405,3.0196,0.413116,0.0500353,-0.855846,-0.647397,0.0913056,-1.05954,-1.64809,1.65364,0.403655,-0.000116757,0.19873,2.53792,-0.831768,-0.000141867,0,0,0,0,0,0,0.0918213,0.199451,0.804546,2.97098,-1.73161,0.0541674,100.142,974.767,-302.578,-36.2512,-61.609,0.328697,0,0,0,0,0,0
0.577,0.364547,-0.00471089,0.51243,3.01532,0.402458,0.0483432,-0.282028,-0.531773,-0.164153,-1.26196,-2.21418,1.44341,0.403665,-0.000116709,0.19871,2.53687,-0.832721,-0.000141809,0,0,0,0,0,0,0.0953472,0.237113,0.771158,2.96698,-1.73852,0.0541917,86.1556,526.262,-54.6041,-28.5626,-30.4978,0.377486,0,0,0,0,0,0
0.578,0.373693,-0.00321117,0.508324,3.01186,0.395713,0.0460827,0.31036,-0.404131,-0.411844,-1.40009,-2.49886,1.21069,0.403676,-0.000116661,0.198689,2.53583,-0.833674,-0.00014175,0,0,0,0,0,0,0.0989073,0.275147,0.737733,2.96376,-1.74121,0.0542652,71.9686,100.778,174.231,-22.8022,-15.4807,0.393532,0,0,0,0,0,0
