t,p1,p2,p3,p4,p5,p6,v1,v2,v3,v4,v5,v6,pc1,pc2,pc3,pc4,pc5,pc6,vc1,vc2,vc3,vc4,vc5,vc6,j1,j2,j3,j4,j5,j6,t1,t2,t3,t4,t5,t6,Fx,Fy,Fz,Mx,My,Mz
2.629,0.333863,-0.0647215,0.209058,-2.81253,1.70852,-0.590247,0.343628,0.298604,-0.234705,0.237688,0.186616,0.867447,0.425968,-1.787e-05,0.157458,0.388436,-2.78807,-2.17132e-05,0,0,0,0,0,0,-0.878901,1.11265,2.19679,1.68095,-4.37603,0.110654,19.5548,-1.54524,0.23353,24.7294,7.07347,-10.4211,0,0,0,0,0,0
2.63,0.334188,-0.0644418,0.208834,-2.81253,1.70884,-0.589471,0.342435,0.29742,-0.234015,0.222491,0.194633,0.861731,0.425979,-1.78218e-05,0.157438,0.387389,-2.78902,-2.16547e-05,0,0,0,0,0,0,-0.876844,1.11373,2.1969,1.68343,-4.37533,0.109613,19.4926,-1.57849,0.127591,24.641,7.10704,-10.4186,0,0,0,0,0,0
2.631,0.334511,-0.0641632,0.208611,-2.81255,1.70916,-0.5887,0.341248,0.296238,-0.233326,0.20728,0.202592,0.855982,0.42599,-1.77736e-05,0.157418,0.386342,-2.78997,-2.15962e-05,0,0,0,0,0,0,-0.874792,1.1148,2.19701,1.68589,-4.37462,0.108572,19.4293,-1.61245,0.0220483,24.5516,7.13873,-10.4159,0,0,0,0,0,0
2.632,0.334834,-0.0638857,0.208389,-2.81259,1.70949,-0.587936,0.340065,0.295059,-0.23264,0.192057,0.210494,0.8502,0.426,-1.77255e-05,0.157398,0.385295,-2.79093,-2.15376e-05,0,0,0,0,0,0,-0.872743,1.11587,2.1971,1.68835,-4.37392,0.107531,19.3651,-1.64715,-0.0831129,24.4612,7.16855,-10.4132,0,0,0,0,0,0
2.633,0.335155,-0.0636093,0.208167,-2.81264,1.70982,-0.587179,0.338888,0.293884,-0.231956,0.176824,0.218336,0.844386,0.426011,-1.76773e-05,0.157378,0.384248,-2.79188,-2.14791e-05,0,0,0,0,0,0,-0.870698,1.11694,2.19718,1.69079,-4.37321,0.106491,19.2999,-1.68263,-0.187904,24.3699,7.1965,-10.4103,0,0,0,0,0,0
2.634,0.335475,-0.0633341,0.207946,-2.8127,1.71016,-0.586427,0.337717,0.292713,-0.231273,0.161584,0.226119,0.838541,0.426022,-1.76291e-05,0.157358,0.383201,-2.79283,-2.14206e-05,0,0,0,0,0,0,-0.868657,1.11801,2.19725,1.69323,-4.37249,0.10545,19.2338,-1.71888,-0.292334,24.2776,7.22258,-10.4074,0,0,0,0,0,0
2.635,0.335795,-0.06306,0.207726,-2.81279,1.71051,-0.585682,0.33655,0.291545,-0.230593,0.146337,0.23384,0.832665,0.426033,-1.7581e-05,0.157338,0.382154,-2.79378,-2.13621e-05,0,0,0,0,0,0,-0.866621,1.11907,2.19731,1.69566,-4.37178,0.10441,19.1666,-1.75594,-0.396412,24.1843,7.24679,-10.4044,0,0,0,0,0,0
2.636,0.336113,-0.062787,0.207506,-2.81288,1.71087,-0.584944,0.335389,0.29038,-0.229915,0.131086,0.241499,0.826761,0.426044,-1.75328e-05,0.157317,0.381107,-2.79474,-2.13035e-05,0,0,0,0,0,0,-0.864589,1.12013,2.19736,1.69808,-4.37106,0.103371,19.0985,-1.79379,-0.50014,24.0901,7.26912,-10.4013,0,0,0,0,0,0
2.637,0.33643,-0.0625151,0.207287,-2.81299,1.71123,-0.584211,0.334232,0.289219,-0.229238,0.115833,0.249095,0.820827,0.426055,-1.74846e-05,0.157297,0.38006,-2.79569,-2.1245e-05,0,0,0,0,0,0,-0.862562,1.12119,2.19739,1.70049,-4.37034,0.102331,19.0295,-1.83244,-0.603521,23.995,7.28958,-10.3981,0,0,0,0,0,0
2.638,0.336746,-0.0622443,0.207068,-2.81312,1.7116,-0.583485,0.333081,0.288061,-0.228564,0.100579,0.256628,0.814866,0.426066,-1.74365e-05,0.157277,0.379013,-2.79664,-2.11865e-05,0,0,0,0,0,0,-0.860539,1.12225,2.19742,1.70289,-4.36962,0.101292,18.9594,-1.87188,-0.706553,23.8989,7.30817,-10.3948,0,0,0,0,0,0
2.639,0.33706,-0.0619746,0.20685,-2.81326,1.71198,-0.582766,0.331934,0.286907,-0.227891,0.0853266,0.264096,0.808877,0.426076,-1.73883e-05,0.157257,0.377966,-2.7976,-2.1128e-05,0,0,0,0,0,0,-0.85852,1.12331,2.19744,1.70528,-4.3689,0.100254,18.8884,-1.91209,-0.809231,23.8019,7.32489,-10.3915,0,0,0,0,0,0
2.64,0.337374,-0.061706,0.206633,-2.81342,1.71236,-0.582053,0.330793,0.285757,-0.22722,0.0700764,0.271499,0.802862,0.426087,-1.73401e-05,0.157237,0.376919,-2.79855,-2.10694e-05,0,0,0,0,0,0,-0.856507,1.12436,2.19744,1.70766,-4.36817,0.0992153,18.8164,-1.95307,-0.911545,23.7039,7.33974,-10.388,0,0,0,0,0,0
2.641,0.337687,-0.0614384,0.206417,-2.81359,1.71275,-0.581346,0.329656,0.28461,-0.22655,0.0548302,0.278837,0.796821,0.426098,-1.7292e-05,0.157217,0.375872,-2.7995,-2.10109e-05,0,0,0,0,0,0,-0.854498,1.12541,2.19744,1.71003,-4.36744,0.0981773,18.7434,-1.99478,-1.01349,23.6051,7.35273,-10.3845,0,0,0,0,0,0
2.642,0.337998,-0.061172,0.206201,-2.81378,1.71314,-0.580646,0.328525,0.283468,-0.225883,0.0395893,0.286109,0.790755,0.426109,-1.72438e-05,0.157197,0.374825,-2.80046,-2.09524e-05,0,0,0,0,0,0,-0.852494,1.12646,2.19743,1.71239,-4.36672,0.0971397,18.6695,-2.03721,-1.11504,23.5053,7.36385,-10.3809,0,0,0,0,0,0
2.643,0.338309,-0.0609067,0.205985,-2.81398,1.71354,-0.579952,0.327398,0.282328,-0.225216,0.0243552,0.293314,0.784664,0.42612,-1.71956e-05,0.157177,0.373778,-2.80141,-2.08939e-05,0,0,0,0,0,0,-0.850495,1.12751,2.1974,1.71474,-4.36599,0.0961024,18.5946,-2.08032,-1.21619,23.4046,7.37311,-10.3772,0,0,0,0,0,0
2.644,0.338619,-0.0606424,0.205771,-2.8142,1.71395,-0.579264,0.326277,0.281193,-0.224551,0.00912914,0.300451,0.778549,0.426131,-1.71475e-05,0.157157,0.372731,-2.80236,-2.08353e-05,0,0,0,0,0,0,-0.848501,1.12855,2.19736,1.71708,-4.36526,0.0950654,18.5188,-2.12409,-1.31691,23.303,7.38052,-10.3735,0,0,0,0,0,0
2.645,0.338927,-0.0603793,0.205557,-2.81443,1.71436,-0.578584,0.32516,0.28006,-0.223888,-0.00608756,0.307522,0.772411,0.426142,-1.70993e-05,0.157137,0.371684,-2.80331,-2.07768e-05,0,0,0,0,0,0,-0.846512,1.12959,2.19732,1.71941,-4.36453,0.0940289,18.4419,-2.1685,-1.4172,23.2005,7.38607,-10.3697,0,0,0,0,0,0
2.646,0.339235,-0.0601172,0.205343,-2.81468,1.71478,-0.577909,0.324048,0.278932,-0.223225,-0.0212937,0.314524,0.76625,0.426153,-1.70511e-05,0.157116,0.370637,-2.80427,-2.07183e-05,0,0,0,0,0,0,-0.844529,1.13063,2.19726,1.72173,-4.36379,0.0929927,18.3642,-2.2135,-1.51701,23.0971,7.38977,-10.3658,0,0,0,0,0,0
2.647,0.339541,-0.0598561,0.205131,-2.81495,1.71521,-0.577241,0.322941,0.277807,-0.222564,-0.0364879,0.321458,0.760067,0.426163,-1.7003e-05,0.157096,0.36959,-2.80522,-2.06597e-05,0,0,0,0,0,0,-0.842551,1.13166,2.1972,1.72404,-4.36306,0.0919569,18.2854,-2.25907,-1.61634,22.9928,7.39163,-10.3618,0,0,0,0,0,0
2.648,0.339846,-0.0595962,0.204919,-2.81522,1.71564,-0.57658,0.321839,0.276686,-0.221904,-0.051669,0.328324,0.753863,0.426174,-1.69548e-05,0.157076,0.368543,-2.80617,-2.06012e-05,0,0,0,0,0,0,-0.840578,1.13269,2.19712,1.72634,-4.36233,0.0909215,18.2058,-2.30518,-1.71516,22.8877,7.39165,-10.3577,0,0,0,0,0,0
2.649,0.340151,-0.0593373,0.204707,-2.81552,1.71607,-0.575925,0.320742,0.275568,-0.221245,-0.0668357,0.33512,0.747638,0.426185,-1.69066e-05,0.157056,0.367496,-2.80713,-2.05427e-05,0,0,0,0,0,0,-0.838611,1.13372,2.19703,1.72863,-4.3616,0.0898865,18.1252,-2.35181,-1.81344,22.7816,7.38985,-10.3536,0,0,0,0,0,0
2.65,0.340454,-0.0590795,0.204496,-2.81583,1.71651,-0.575277,0.31965,0.274453,-0.220587,-0.0819868,0.341847,0.741392,0.426196,-1.68585e-05,0.157036,0.366449,-2.80808,-2.04842e-05,0,0,0,0,0,0,-0.836649,1.13475,2.19694,1.73091,-4.36087,0.0888519,18.0436,-2.39894,-1.91116,22.6747,7.38621,-10.3495,0,0,0,0,0,0
2.651,0.340756,-0.0588227,0.204286,-2.81615,1.71696,-0.574635,0.318562,0.273342,-0.21993,-0.0971209,0.348504,0.735128,0.426207,-1.68103e-05,0.157016,0.365402,-2.80903,-2.04256e-05,0,0,0,0,0,0,-0.834694,1.13577,2.19683,1.73318,-4.36014,0.0878178,17.9612,-2.44654,-2.0083,22.567,7.38076,-10.3452,0,0,0,0,0,0
2.652,0.341058,-0.058567,0.204077,-2.81649,1.71742,-0.574,0.31748,0.272235,-0.219274,-0.112237,0.355091,0.728845,0.426218,-1.67621e-05,0.156996,0.364355,-2.80998,-2.03671e-05,0,0,0,0,0,0,-0.832744,1.13679,2.19671,1.73543,-4.35941,0.086784,17.8778,-2.49458,-2.10484,22.4584,7.3735,-10.3409,0,0,0,0,0,0
2.653,0.341358,-0.0583123,0.203868,-2.81684,1.71787,-0.573372,0.316403,0.271131,-0.218619,-0.127333,0.361607,0.722544,0.426229,-1.6714e-05,0.156976,0.363308,-2.81094,-2.03086e-05,0,0,0,0,0,0,-0.830799,1.13781,2.19658,1.73768,-4.35868,0.0857507,17.7936,-2.54306,-2.20075,22.3489,7.36445,-10.3365,0,0,0,0,0,0
2.654,0.341657,-0.0580587,0.20366,-2.81721,1.71834,-0.57275,0.31533,0.27003,-0.217964,-0.142408,0.368053,0.716225,0.426239,-1.66658e-05,0.156956,0.362261,-2.81189,-2.02501e-05,0,0,0,0,0,0,-0.828861,1.13882,2.19645,1.73992,-4.35795,0.0847179,17.7084,-2.59197,-2.29602,22.2387,7.3536,-10.3321,0,0,0,0,0,0
2.655,0.341956,-0.0578061,0.203452,-2.81759,1.71881,-0.572134,0.314262,0.268932,-0.21731,-0.15746,0.374427,0.70989,0.42625,-1.66176e-05,0.156936,0.361214,-2.81284,-2.01915e-05,0,0,0,0,0,0,-0.826929,1.13983,2.1963,1.74214,-4.35722,0.0836854,17.6224,-2.64128,-2.39063,22.1276,7.34097,-10.3276,0,0,0,0,0,0
2.656,0.342253,-0.0575546,0.203245,-2.81798,1.71928,-0.571525,0.313199,0.267838,-0.216657,-0.172489,0.38073,0.70354,0.426261,-1.65695e-05,0.156915,0.360167,-2.8138,-2.0133e-05,0,0,0,0,0,0,-0.825003,1.14083,2.19614,1.74435,-4.35649,0.0826534,17.5356,-2.69099,-2.48455,22.0157,7.32657,-10.3231,0,0,0,0,0,0
2.657,0.34255,-0.0573041,0.203039,-2.8184,1.71976,-0.570923,0.312141,0.266747,-0.216004,-0.187492,0.38696,0.697175,0.426272,-1.65213e-05,0.156895,0.35912,-2.81475,-2.00745e-05,0,0,0,0,0,0,-0.823083,1.14184,2.19598,1.74656,-4.35577,0.0816219,17.4479,-2.7411,-2.57778,21.903,7.31041,-10.3185,0,0,0,0,0,0
2.658,0.342845,-0.0570547,0.202833,-2.81882,1.72025,-0.570328,0.311088,0.265659,-0.215352,-0.202467,0.393119,0.690795,0.426283,-1.64731e-05,0.156875,0.358073,-2.8157,-2.0016e-05,0,0,0,0,0,0,-0.82117,1.14284,2.1958,1.74875,-4.35504,0.0805908,17.3594,-2.7916,-2.67031,21.7896,7.29251,-10.3138,0,0,0,0,0,0
2.659,0.343139,-0.0568063,0.202628,-2.81926,1.72074,-0.569739,0.310039,0.264574,-0.2147,-0.217415,0.399204,0.684402,0.426294,-1.6425e-05,0.156855,0.357026,-2.81665,-1.99574e-05,0,0,0,0,0,0,-0.819263,1.14383,2.19562,1.75093,-4.35432,0.0795602,17.2701,-2.84248,-2.76211,21.6753,7.27287,-10.3091,0,0,0,0,0,0
2.66,0.343433,-0.056559,0.202424,-2.81972,1.72123,-0.569156,0.308995,0.263493,-0.214049,-0.232332,0.405216,0.677997,0.426305,-1.63768e-05,0.156835,0.355979,-2.81761,-1.98989e-05,0,0,0,0,0,0,-0.817363,1.14482,2.19542,1.75309,-4.3536,0.0785301,17.18,-2.89376,-2.85318,21.5603,7.25151,-10.3043,0,0,0,0,0,0
2.661,0.343725,-0.0563126,0.20222,-2.82019,1.72173,-0.56858,0.307956,0.262415,-0.213398,-0.247217,0.411155,0.671581,0.426316,-1.63286e-05,0.156815,0.354932,-2.81856,-1.98404e-05,0,0,0,0,0,0,-0.815469,1.14581,2.19522,1.75525,-4.35288,0.0775004,17.0891,-2.94542,-2.94352,21.4446,7.22843,-10.2995,0,0,0,0,0,0
2.662,0.344017,-0.0560673,0.202017,-2.82067,1.72224,-0.568011,0.306921,0.261339,-0.212748,-0.262068,0.41702,0.665153,0.426326,-1.62805e-05,0.156795,0.353885,-2.81951,-1.97819e-05,0,0,0,0,0,0,-0.813581,1.1468,2.195,1.75739,-4.35217,0.0764713,16.9975,-2.99747,-3.0331,21.3281,7.20366,-10.2946,0,0,0,0,0,0
2.663,0.344307,-0.055823,0.201815,-2.82117,1.72275,-0.567448,0.305891,0.260267,-0.212099,-0.276885,0.42281,0.658716,0.426337,-1.62323e-05,0.156775,0.352838,-2.82047,-1.97233e-05,0,0,0,0,0,0,-0.811701,1.14778,2.19478,1.75953,-4.35146,0.0754426,16.9051,-3.04992,-3.12193,21.2109,7.17721,-10.2897,0,0,0,0,0,0
2.664,0.344597,-0.0555798,0.201613,-2.82168,1.72326,-0.566892,0.304866,0.259198,-0.211449,-0.291665,0.428526,0.65227,0.426348,-1.61841e-05,0.156755,0.351791,-2.82142,-1.96648e-05,0,0,0,0,0,0,-0.809827,1.14876,2.19455,1.76165,-4.35075,0.0744143,16.8121,-3.10277,-3.21001,21.093,7.14909,-10.2847,0,0,0,0,0,0
2.665,0.344885,-0.0553376,0.201412,-2.82221,1.72378,-0.566343,0.303844,0.258132,-0.210801,-0.306406,0.434167,0.645817,0.426359,-1.6136e-05,0.156735,0.350744,-2.82237,-1.96063e-05,0,0,0,0,0,0,-0.80796,1.14973,2.19431,1.76376,-4.35004,0.0733866,16.7184,-3.15602,-3.29731,20.9744,7.11932,-10.2797,0,0,0,0,0,0
2.666,0.345173,-0.0550963,0.201212,-2.82275,1.7243,-0.5658,0.302828,0.257069,-0.210152,-0.321107,0.439732,0.639356,0.42637,-1.60878e-05,0.156714,0.349697,-2.82332,-1.95477e-05,0,0,0,0,0,0,-0.806101,1.1507,2.19406,1.76586,-4.34933,0.0723594,16.624,-3.20968,-3.38386,20.855,7.0879,-10.2747,0,0,0,0,0,0
2.667,0.34546,-0.0548562,0.201012,-2.8233,1.72483,-0.565263,0.301815,0.256009,-0.209504,-0.335766,0.445221,0.632889,0.426381,-1.60396e-05,0.156694,0.34865,-2.82428,-1.94892e-05,0,0,0,0,0,0,-0.804248,1.15166,2.1938,1.76794,-4.34863,0.0713327,16.5289,-3.26375,-3.46963,20.7351,7.05486,-10.2696,0,0,0,0,0,0
2.668,0.345746,-0.054617,0.200812,-2.82387,1.72536,-0.564733,0.300807,0.254952,-0.208856,-0.350383,0.450634,0.626416,0.426392,-1.59915e-05,0.156674,0.347603,-2.82523,-1.94307e-05,0,0,0,0,0,0,-0.802403,1.15262,2.19353,1.77002,-4.34794,0.0703065,16.4333,-3.31823,-3.55463,20.6144,7.02021,-10.2644,0,0,0,0,0,0
2.669,0.34603,-0.0543788,0.200614,-2.82445,1.7259,-0.56421,0.299804,0.253898,-0.208209,-0.364954,0.455971,0.61994,0.426403,-1.59433e-05,0.156654,0.346556,-2.82618,-1.93722e-05,0,0,0,0,0,0,-0.800564,1.15358,2.19325,1.77208,-4.34724,0.0692808,16.337,-3.37313,-3.63885,20.4931,6.98397,-10.2593,0,0,0,0,0,0
2.67,0.346314,-0.0541416,0.200416,-2.82505,1.72644,-0.563693,0.298804,0.252846,-0.207562,-0.379479,0.461231,0.613459,0.426413,-1.58951e-05,0.156634,0.345509,-2.82714,-1.93136e-05,0,0,0,0,0,0,-0.798734,1.15453,2.19296,1.77413,-4.34655,0.0682556,16.2402,-3.42845,-3.72229,20.3712,6.94614,-10.254,0,0,0,0,0,0
2.671,0.346597,-0.0539055,0.200219,-2.82566,1.72698,-0.563183,0.297809,0.251798,-0.206915,-0.393955,0.466413,0.606976,0.426424,-1.5847e-05,0.156614,0.344462,-2.82809,-1.92551e-05,0,0,0,0,0,0,-0.79691,1.15548,2.19267,1.77617,-4.34586,0.0672309,16.1428,-3.48419,-3.80495,20.2486,6.90676,-10.2488,0,0,0,0,0,0
2.672,0.346879,-0.0536703,0.200022,-2.82628,1.72753,-0.562679,0.296818,0.250753,-0.206269,-0.408383,0.471519,0.600491,0.426435,-1.57988e-05,0.156594,0.343415,-2.82904,-1.91966e-05,0,0,0,0,0,0,-0.795094,1.15643,2.19236,1.77819,-4.34518,0.0662068,16.0448,-3.54035,-3.88682,20.1255,6.86582,-10.2435,0,0,0,0,0,0
2.673,0.34716,-0.0534361,0.199826,-2.82692,1.72808,-0.562182,0.295831,0.24971,-0.205623,-0.422759,0.476547,0.594006,0.426446,-1.57506e-05,0.156574,0.342368,-2.83,-1.91381e-05,0,0,0,0,0,0,-0.793286,1.15737,2.19205,1.7802,-4.3445,0.0651832,15.9463,-3.59694,-3.96791,20.0017,6.82336,-10.2382,0,0,0,0,0,0
2.674,0.347441,-0.053203,0.199631,-2.82757,1.72863,-0.561691,0.294848,0.24867,-0.204977,-0.437083,0.481497,0.58752,0.426457,-1.57025e-05,0.156554,0.341321,-2.83095,-1.90795e-05,0,0,0,0,0,0,-0.791485,1.1583,2.19173,1.7822,-4.34383,0.0641601,15.8473,-3.65394,-4.04821,19.8774,6.77938,-10.2328,0,0,0,0,0,0
2.675,0.34772,-0.0529708,0.199436,-2.82823,1.72919,-0.561207,0.293869,0.247633,-0.204331,-0.451353,0.48637,0.581034,0.426468,-1.56543e-05,0.156533,0.340274,-2.8319,-1.9021e-05,0,0,0,0,0,0,-0.789692,1.15924,2.1914,1.78419,-4.34316,0.0631375,15.7479,-3.71136,-4.12771,19.7524,6.7339,-10.2274,0,0,0,0,0,0
2.676,0.347998,-0.0527396,0.199242,-2.82891,1.72975,-0.560729,0.292894,0.246599,-0.203686,-0.465568,0.491164,0.57455,0.426479,-1.56061e-05,0.156513,0.339227,-2.83285,-1.89625e-05,0,0,0,0,0,0,-0.787907,1.16016,2.19106,1.78617,-4.34249,0.0621155,15.6479,-3.76919,-4.20641,19.6269,6.68694,-10.222,0,0,0,0,0,0
2.677,0.348276,-0.0525095,0.199049,-2.8296,1.73032,-0.560257,0.291923,0.245568,-0.203041,-0.479726,0.49588,0.568069,0.426489,-1.5558e-05,0.156493,0.33818,-2.83381,-1.8904e-05,0,0,0,0,0,0,-0.786129,1.16108,2.19071,1.78813,-4.34183,0.061094,15.5475,-3.82744,-4.2843,19.5009,6.63852,-10.2165,0,0,0,0,0,0
2.678,0.348552,-0.0522803,0.198856,-2.83031,1.73089,-0.559793,0.290956,0.24454,-0.202396,-0.493827,0.500518,0.56159,0.4265,-1.55098e-05,0.156473,0.337133,-2.83476,-1.88454e-05,0,0,0,0,0,0,-0.78436,1.162,2.19036,1.79008,-4.34117,0.0600731,15.4467,-3.88608,-4.36139,19.3743,6.58864,-10.2111,0,0,0,0,0,0
2.679,0.348828,-0.052052,0.198664,-2.83102,1.73146,-0.559334,0.289993,0.243514,-0.201751,-0.507869,0.505077,0.555114,0.426511,-1.54616e-05,0.156453,0.336086,-2.83571,-1.87869e-05,0,0,0,0,0,0,-0.782598,1.16292,2.19,1.79202,-4.34052,0.0590527,15.3454,-3.94513,-4.43766,19.2472,6.53734,-10.2056,0,0,0,0,0,0
2.68,0.349103,-0.0518248,0.198472,-2.83175,1.73204,-0.558882,0.289034,0.242491,-0.201106,-0.52185,0.509558,0.548643,0.426522,-1.54135e-05,0.156433,0.335039,-2.83667,-1.87284e-05,0,0,0,0,0,0,-0.780845,1.16382,2.18963,1.79394,-4.33988,0.0580328,15.2438,-4.00457,-4.51311,19.1196,6.48463,-10.2,0,0,0,0,0,0
2.681,0.349376,-0.0515985,0.198281,-2.8325,1.73262,-0.558436,0.288078,0.241471,-0.200461,-0.535771,0.51396,0.542178,0.426533,-1.53653e-05,0.156413,0.333992,-2.83762,-1.86699e-05,0,0,0,0,0,0,-0.7791,1.16473,2.18925,1.79586,-4.33924,0.0570135,15.1417,-4.06439,-4.58773,18.9915,6.43052,-10.1945,0,0,0,0,0,0
2.682,0.349649,-0.0513733,0.198091,-2.83325,1.7332,-0.557997,0.287127,0.240454,-0.199817,-0.549629,0.518284,0.535718,0.426544,-1.53171e-05,0.156393,0.332945,-2.83857,-1.86113e-05,0,0,0,0,0,0,-0.777363,1.16563,2.18886,1.79776,-4.3386,0.0559948,15.0393,-4.12458,-4.66152,18.8629,6.37503,-10.1889,0,0,0,0,0,0
2.683,0.349921,-0.051149,0.197902,-2.83402,1.73379,-0.557564,0.286179,0.23944,-0.199172,-0.563423,0.522529,0.529264,0.426555,-1.5269e-05,0.156373,0.331898,-2.83952,-1.85528e-05,0,0,0,0,0,0,-0.775634,1.16652,2.18846,1.79964,-4.33797,0.0549766,14.9366,-4.18515,-4.73446,18.7339,6.31818,-10.1833,0,0,0,0,0,0
2.684,0.350192,-0.0509256,0.197713,-2.8348,1.73438,-0.557137,0.285236,0.238428,-0.198528,-0.577153,0.526695,0.522817,0.426566,-1.52208e-05,0.156353,0.330851,-2.84048,-1.84943e-05,0,0,0,0,0,0,-0.773913,1.16741,2.18806,1.80152,-4.33735,0.0539589,14.8335,-4.24607,-4.80656,18.6044,6.25999,-10.1777,0,0,0,0,0,0
2.685,0.350463,-0.0507032,0.197524,-2.8356,1.73497,-0.556717,0.284296,0.237419,-0.197883,-0.590817,0.530783,0.516378,0.426576,-1.51726e-05,0.156332,0.329804,-2.84143,-1.84358e-05,0,0,0,0,0,0,-0.772201,1.1683,2.18765,1.80338,-4.33673,0.0529418,14.7301,-4.30735,-4.87781,18.4744,6.20048,-10.172,0,0,0,0,0,0
2.686,0.350732,-0.0504818,0.197337,-2.83641,1.73556,-0.556303,0.28336,0.236413,-0.197239,-0.604414,0.534793,0.509948,0.426587,-1.51245e-05,0.156312,0.328757,-2.84238,-1.83772e-05,0,0,0,0,0,0,-0.770498,1.16918,2.18723,1.80522,-4.33612,0.0519253,14.6263,-4.36897,-4.94819,18.344,6.13966,-10.1664,0,0,0,0,0,0
2.687,0.351001,-0.0502614,0.19715,-2.83723,1.73616,-0.555895,0.282427,0.235409,-0.196594,-0.617944,0.538723,0.503526,0.426598,-1.50763e-05,0.156292,0.32771,-2.84334,-1.83187e-05,0,0,0,0,0,0,-0.768803,1.17005,2.18681,1.80706,-4.33551,0.0509093,14.5223,-4.43093,-5.0177,18.2132,6.07756,-10.1607,0,0,0,0,0,0
2.688,0.351268,-0.0500419,0.196964,-2.83806,1.73676,-0.555494,0.281498,0.234408,-0.195949,-0.631405,0.542576,0.497114,0.426609,-1.50281e-05,0.156272,0.326663,-2.84429,-1.82602e-05,0,0,0,0,0,0,-0.767116,1.17092,2.18637,1.80888,-4.33491,0.0498939,14.418,-4.4932,-5.08634,18.082,6.01419,-10.155,0,0,0,0,0,0
2.689,0.351535,-0.0498234,0.196778,-2.8389,1.73736,-0.555098,0.280573,0.23341,-0.195305,-0.644797,0.54635,0.490712,0.42662,-1.498e-05,0.156252,0.325616,-2.84524,-1.82016e-05,0,0,0,0,0,0,-0.765438,1.17179,2.18593,1.81069,-4.33432,0.0488791,14.3134,-4.5558,-5.15409,17.9504,5.94957,-10.1493,0,0,0,0,0,0
2.69,0.351801,-0.0496058,0.196593,-2.83976,1.73797,-0.554709,0.279652,0.232415,-0.19466,-0.658118,0.550046,0.484321,0.426631,-1.49318e-05,0.156232,0.324569,-2.84619,-1.81431e-05,0,0,0,0,0,0,-0.763769,1.17265,2.18549,1.81248,-4.33373,0.0478648,14.2086,-4.61871,-5.22095,17.8185,5.88372,-10.1436,0,0,0,0,0,0
2.691,0.352066,-0.0493892,0.196408,-2.84063,1.73858,-0.554327,0.278735,0.231423,-0.194015,-0.671368,0.553663,0.477942,0.426642,-1.48836e-05,0.156212,0.323522,-2.84715,-1.80846e-05,0,0,0,0,0,0,-0.762109,1.1735,2.18503,1.81427,-4.33315,0.0468511,14.1036,-4.68191,-5.28692,17.6861,5.81667,-10.1378,0,0,0,0,0,0
2.692,0.35233,-0.0491735,0.196225,-2.84151,1.73919,-0.55395,0.277821,0.230433,-0.19337,-0.684546,0.557203,0.471574,0.426652,-1.48355e-05,0.156192,0.322475,-2.8481,-1.80261e-05,0,0,0,0,0,0,-0.760457,1.17435,2.18457,1.81604,-4.33258,0.045838,13.9984,-4.74541,-5.35199,17.5535,5.74842,-10.1321,0,0,0,0,0,0
2.693,0.352594,-0.0489588,0.196042,-2.8424,1.7398,-0.553579,0.276911,0.229446,-0.192725,-0.697651,0.560664,0.465219,0.426663,-1.47873e-05,0.156172,0.321428,-2.84905,-1.79675e-05,0,0,0,0,0,0,-0.758815,1.17519,2.1841,1.81779,-4.33201,0.0448254,13.8929,-4.8092,-5.41615,17.4205,5.679,-10.1263,0,0,0,0,0,0
2.694,0.352856,-0.048745,0.195859,-2.84331,1.74041,-0.553215,0.276004,0.228461,-0.192079,-0.710683,0.564048,0.458878,0.426674,-1.47391e-05,0.156152,0.320381,-2.85001,-1.7909e-05,0,0,0,0,0,0,-0.757181,1.17603,2.18362,1.81953,-4.33145,0.0438135,13.7873,-4.87326,-5.4794,17.2871,5.60843,-10.1206,0,0,0,0,0,0
2.695,0.353118,-0.0485322,0.195677,-2.84422,1.74103,-0.552857,0.275101,0.22748,-0.191434,-0.723639,0.567354,0.45255,0.426685,-1.4691e-05,0.156131,0.319334,-2.85096,-1.78505e-05,0,0,0,0,0,0,-0.755556,1.17687,2.18314,1.82126,-4.3309,0.042802,13.6815,-4.9376,-5.54173,17.1535,5.53673,-10.1148,0,0,0,0,0,0
2.696,0.353378,-0.0483203,0.195496,-2.84515,1.74165,-0.552505,0.274202,0.226501,-0.190788,-0.736521,0.570582,0.446236,0.426696,-1.46428e-05,0.156111,0.318287,-2.85191,-1.7792e-05,0,0,0,0,0,0,-0.75394,1.1777,2.18265,1.82298,-4.33035,0.0417912,13.5755,-5.0022,-5.60314,17.0196,5.46393,-10.109,0,0,0,0,0,0
2.697,0.353638,-0.0481093,0.195316,-2.84609,1.74227,-0.552159,0.273306,0.225525,-0.190142,-0.749326,0.573733,0.439938,0.426707,-1.45946e-05,0.156091,0.31724,-2.85286,-1.77334e-05,0,0,0,0,0,0,-0.752334,1.17852,2.18216,1.82468,-4.32981,0.0407809,13.4695,-5.06705,-5.66362,16.8855,5.39003,-10.1032,0,0,0,0,0,0
